cluster,id
6,458220
185,522924
72,7985
8,1777
197,6073
6,353326
5,10998
4,398
79,144336
103,26428
165,347969
0,301875
58,429203
2,266294
100,25769
105,437
20,9293
6,304357
26,818397
13,626735
0,722913
6,340027
36,77949
47,1480
55,10061
42,10776
7,13179
140,110416
159,7305
22,485774
38,404378
130,2067
6,472451
66,36670
1,483202
126,20760
55,201
145,171424
36,207933
6,4960
107,664767
20,454619
20,9356
108,480105
40,531454
42,184345
22,146301
20,22897
91,73567
178,542224
99,23759
22,787752
21,17473
0,283552
0,451
108,1696
184,288
28,32985
86,157370
12,4518
95,468224
13,565310
18,9986
2,10402
105,548473
13,838
22,524251
40,11031
13,1548
65,69668
195,10843
71,9906
136,433249
90,530382
175,10537
133,11416
0,3635
79,2924
88,137321
6,10400
196,760741
147,16290
4,903
6,374473
10,7457
116,9697
68,9314
13,607259
90,174772
13,11287
20,351819
46,9884
45,290751
22,112454
0,4478
2,323676
7,560057
15,263109
25,6069
23,218778
85,606
21,2255
27,13761
1,250574
10,284536
23,10481
20,12090
2,9298
47,11644
169,11814
46,10222
178,11618
46,70435
0,429189
88,4688
20,72207
20,1819
10,11368
20,513576
22,632727
42,246403
60,3114
6,702
128,70436
45,374617
3,333669
22,10131
10,2001
66,5551
22,13186
42,6488
134,8326
5,231
14,574
20,347626
13,4953
197,333385
10,1965
50,529962
82,188207
6,777270
72,11232
85,451480
45,10851
26,398175
0,64678
10,27579
20,4808
16,157849
13,74534
104,10676
13,72358
55,157
54,40205
6,687
178,11596
20,11846
55,9886
1,9728
199,13523
28,38319
196,10336
22,371608
16,446807
12,556574
51,196867
10,382614
163,440597
10,259695
0,24684
87,4978
5,293768
106,37257
134,463257
6,458737
13,9779
112,300681
13,234200
108,434555
98,9890
106,396461
6,3116
0,75900
72,2619
47,8688
13,177
21,59861
193,1642
13,239678
132,376134
7,560050
36,471506
108,74997
13,1633
120,18162
151,308
17,11470
161,345009
4,226
83,5723
6,11873
36,9708
195,425591
172,10215
21,353069
7,10539
138,23172
13,10158
72,12107
6,169813
55,193
79,9882
43,10366
14,179826
21,8976
134,11212
63,9556
2,2295
63,218043
12,1165
4,227
0,1921
83,9816
45,182560
59,348893
10,281
84,9607
2,433251
2,64807
24,417644
13,20829
23,18736
8,293310
8,515042
12,11831
2,2539
167,2103
106,9504
35,49494
32,513045
6,157354
58,401847
22,368031
22,9877
1,11547
152,630656
36,300665
34,470229
20,38303
63,13460
18,9021
143,6951
132,8338
26,324542
0,1245
9,575264
22,11284
65,8066
2,345922
160,80585
42,40264
9,724209
9,2636
20,50647
105,1090
26,70074
53,49948
21,11113
130,2362
36,614479
1,9730
10,146238
27,18269
180,550205
10,413362
79,22907
126,13417
140,16119
14,664469
42,293970
102,10328
43,10529
128,207768
55,5137
53,15015
71,639721
2,10607
21,9346
7,11135
49,13812
36,555974
45,10398
22,292280
22,17692
4,544401
175,16052
166,14784
6,414425
6,301502
22,393345
90,476926
14,12403
21,3638
40,341012
51,7095
79,9702
2,51481
10,11975
48,256917
55,174
79,10428
49,411143
6,49014
15,675445
142,12100
16,75638
5,333381
18,2284
20,84174
119,502425
24,38322
23,6283
18,10166
20,463053
72,13477
13,57157
6,53487
90,12101
85,4517
7,10957
5,11329
183,615678
79,13389
67,35558
2,11090
83,417261
122,2614
4,11798
22,11442
65,340676
13,440472
171,1389
21,427900
84,9447
20,6620
76,12536
20,503616
46,2100
20,2293
105,273271
11,11411
13,23514
126,50359
52,331781
5,635731
130,1685
21,11931
55,5550
50,474764
130,2157
97,9923
29,9932
41,45657
35,9952
38,43959
20,515248
21,4380
79,4959
21,12225
5,43549
65,619979
38,13466
6,641662
44,9945
23,850
15,13690
7,75258
54,419831
89,9270
58,517909
65,1052
189,8869
2,503619
9,617502
175,402529
31,37861
11,438590
77,12182
38,339984
81,3036
2,13342
138,332
96,268531
13,2755
22,10160
68,157834
6,10802
6,443463
29,12118
156,10897
83,10028
104,378018
18,71864
35,13888
175,491283
173,11259
13,396398
4,257
108,429417
12,423899
21,7211
0,2977
1,11152
73,11974
124,8408
20,623195
6,453755
83,585244
161,3536
46,619297
36,11601
20,6961
20,295151
40,612706
5,83686
20,3078
194,474354
30,961
43,414190
55,200
8,691179
82,1654
16,79548
90,410199
2,620725
97,9972
143,67913
177,6520
135,420821
20,582596
2,87567
120,1649
82,2023
26,2085
120,11158
32,93837
10,4477
33,615667
43,9823
6,254302
21,244264
10,8984
12,532865
193,11412
15,13654
36,86597
47,16617
108,136
26,2140
84,10488
55,172
35,3090
12,11499
13,351044
60,576
6,1715
66,230179
115,528888
22,11361
0,621013
0,370663
27,14873
6,7979
99,9433
118,877269
16,70578
20,2800
30,6519
0,14202
139,3133
0,465914
5,38199
17,9538
5,698948
65,10866
53,13002
116,138
6,342737
1,71670
21,12435
63,8831
119,411728
95,271674
20,306952
63,178809
23,11528
13,270010
139,913
106,541134
36,297608
158,739405
77,707886
29,10587
51,2616
41,14435
3,97430
109,779782
5,1957
0,51999
27,15657
85,11400
4,4816
119,1247
5,397722
0,90369
5,127517
0,859
100,429471
147,12094
58,4912
6,9909
132,10145
13,156700
12,10360
10,2116
150,354287
155,15159
138,592834
2,11977
22,23823
148,526
22,517116
97,13056
8,158999
20,520172
0,9294
22,9885
151,252512
10,12149
122,474395
9,75674
36,10225
58,37495
199,10303
137,16234
20,2752
2,8764
0,472838
3,290764
65,324560
6,130150
85,535544
148,11469
55,10003
161,252178
79,11835
26,242643
11,565770
60,10747
184,11901
32,8393
23,60307
53,15016
20,611207
6,9763
78,547
10,244761
10,616651
95,907
14,11963
100,9825
145,34480
18,9745
7,441130
154,511322
24,1969
6,468
60,301
22,18781
21,12193
4,11699
97,334521
72,11824
70,649609
159,246080
20,10466
117,2019
34,36419
63,51620
6,340613
13,249
2,11000
87,508763
2,295699
45,10731
5,331583
6,157851
9,291276
21,11522
138,10923
4,9344
15,1273
9,552688
41,9731
127,506
39,9396
138,1497
10,9676
60,11697
58,177494
23,13673
13,467956
82,308504
28,24418
6,245913
123,65218
7,11639
178,10185
0,2623
22,155084
137,7450
78,514921
2,455656
21,9621
124,2637
60,995
36,11482
20,11812
0,744276
58,84329
58,9879
105,401371
6,1630
103,169881
108,949423
180,486589
18,322240
22,71672
167,376865
199,248574
48,581859
107,217993
49,4961
26,916
15,72197
107,408220
158,10610
16,1537
14,833425
6,514439
117,8978
144,39939
126,9907
47,3489
50,83
22,10307
81,316154
0,60420
65,5279
6,711
2,10760
156,74018
49,168098
22,9064
75,10016
12,418879
156,555850
53,15167
24,342521
22,10987
30,10136
199,14405
6,22798
163,46261
54,84175
37,11202
22,1008042
2,2665
11,9562
53,9904
197,758009
45,1073
36,1730
22,575774
11,9922
9,10135
72,37725
97,14919
112,615658
6,164251
21,343
186,251519
46,4105
119,522241
4,438808
49,430231
124,516329
0,250734
21,49022
41,10053
4,489931
6,2355
50,288158
10,7442
13,394741
9,48340
130,455839
88,556694
102,13805
155,10440
8,1015606
1,282813
101,54318
57,66
24,9013
83,25196
80,13767
143,11045
83,630566
6,10435
17,11549
22,203835
21,55347
50,9030
101,13155
27,297270
16,10518
6,244506
0,10436
9,823625
116,11979
39,297725
21,11622
156,11982
34,547565
96,12610
37,715931
177,2055
58,13685
20,129139
85,18320
22,159117
193,10782
193,334074
12,339380
79,9594
60,8879
73,71668
112,12123
21,9541
26,45610
46,459910
4,2742
66,11678
79,25941
136,10048
36,38358
79,7304
50,10242
26,127493
57,10648
6,270302
6,8649
60,618162
13,3083
2,8457
0,332283
57,5289
5,644583
26,13184
24,412988
38,293
180,11497
5,8999
26,430040
40,8873
5,162903
3,9399
102,11285
53,13676
63,8870
169,20856
2,399796
105,438
22,1975
45,10633
10,13279
6,11051
46,74998
13,11934
11,271404
13,9451
33,1125
21,1544
20,302688
2,188222
96,274862
2,23706
53,250480
32,9876
140,13313
22,134597
145,580
142,531876
36,431075
150,651
10,11892
80,6878
41,9009
20,11137
10,68812
99,11231
154,910
29,8491
70,926899
198,21734
5,524348
132,565743
49,50357
150,10015
28,9954
1,10283
53,16366
6,254172
24,54054
9,77663
18,338958
169,10658
91,8012
194,6973
73,401561
54,10510
43,1687
53,175112
72,10849
1,836225
66,10586
1,10281
161,351339
20,11823
14,10675
46,223485
7,25475
26,414419
22,492611
13,5143
33,817758
2,12154
50,931
71,22586
6,111190
138,56288
22,532671
45,5955
66,10538
13,353569
53,13205
174,58496
42,16281
84,654028
0,16642
22,10489
13,10468
184,12690
23,10438
119,8665
13,579583
116,45649
5,146015
4,9766
20,332340
169,36819
30,9292
20,10073
21,24438
6,11171
71,615774
198,9905
21,2028
22,10823
6,426613
5,2176
32,5851
21,42888
50,49950
6,26171
184,749274
24,8285
6,8092
199,11637
0,10068
13,10074
192,11527
29,3172
119,726759
162,536869
0,1440
54,19101
13,6963
50,11481
13,59968
12,3291
162,12797
24,11078
22,299245
15,227783
42,12110
6,795514
0,1365
119,493551
6,965150
83,382399
183,531306
57,266396
9,6623
183,379291
16,308032
20,525041
24,10345
68,11864
2,8386
47,395841
150,279641
29,11185
13,411741
20,900
10,44945
23,82650
1,8852
6,209276
76,177888
32,456750
12,293646
0,339419
6,596
1,672582
4,157845
17,819876
71,12335
0,990
20,603661
11,3604
165,8388
158,8427
91,2122
22,360784
68,193687
2,11381
2,55465
42,346671
121,923632
26,438674
97,69735
28,11237
8,567860
10,4413
26,574060
6,492452
6,157832
68,1714
131,48572
13,10322
6,157847
9,522016
22,357096
2,57431
106,93
5,9272
100,11069
13,74306
13,2639
20,759
13,10707
1,10285
0,9560
1,631060
26,9754
138,10628
26,336004
39,8592
43,636
47,7183
8,44639
78,488
155,766475
6,284276
22,97051
128,8398
22,125509
111,297556
5,245698
92,675327
47,1710
62,9289
1,103620
7,44683
14,260
23,425001
21,9043
9,645788
48,10592
6,200505
98,3980
158,121824
77,10437
12,454652
51,13374
20,800939
119,393624
112,2900
111,321528
81,229
2,10393
12,11652
2,243938
21,3525
67,615904
13,883
5,994
15,21385
22,980078
199,1727
20,11638
10,26390
107,666243
52,84334
6,249660
196,9042
11,10249
29,212
98,16296
27,10199
13,586
2,11025
25,11817
90,4437
20,24122
57,10623
2,288036
2,74387
1,627290
43,10803
130,830
1,134366
13,243684
47,419835
161,405775
20,22327
28,455476
5,390051
59,76544
113,2320
2,69798
96,12589
14,12103
15,14175
117,11967
157,9612
2,11132
54,1024
14,46503
20,537739
6,113833
0,428493
52,13576
13,747188
58,92591
2,11453
112,14620
46,5919
2,11624
13,141043
16,689723
102,9296
45,2275
48,17360
155,940
185,13969
54,11236
45,2163
111,366924
134,9681
6,10161
156,33689
66,503210
88,10395
88,10326
5,9303
65,10684
41,10972
12,11450
21,2039
29,11825
43,1688
59,8409
4,10060
9,38234
171,10833
21,81025
5,643532
36,55341
15,41515
23,15189
67,9429
20,10653
54,4958
120,501979
6,192132
5,11087
8,39452
3,811592
2,2959
32,10890
156,643882
2,9957
9,3512
6,592984
3,630004
12,9443
29,13161
6,7874
20,930094
58,2322
5,48289
71,10837
162,423949
91,573
106,13012
159,8987
29,4551
83,10784
45,13150
161,162215
188,77948
54,9081
189,643586
55,11649
20,19840
22,19904
66,460321
16,8090
0,1259
18,407655
26,10650
163,780609
197,9434
6,554230
83,330947
14,11033
8,1781
8,14048
6,1412
43,1705
6,628534
20,19918
111,76589
37,10142
10,10223
148,14506
58,11323
20,67660
76,89185
8,682110
61,4174
66,551
83,14024
6,50780
161,334517
82,11046
13,339
16,310133
6,7859
5,115348
6,472674
0,420622
81,549294
35,83770
20,519035
97,537056
11,10329
1,587496
154,799876
13,44564
113,11866
27,51162
134,254375
6,627725
97,10649
1,11377
51,10414
21,9464
179,10052
0,419743
97,9333
95,15764
9,961484
26,339095
2,584962
20,449755
45,245916
122,262841
15,677638
22,676547
73,253306
150,11686
0,10362
71,458253
2,10246
13,11562
108,41215
87,173
5,60599
22,104755
2,11030
156,13499
87,1997
1,259072
15,218836
13,5375
152,537061
22,9540
22,364116
7,123
12,418680
2,11543
29,11546
53,13004
103,9549
92,133121
6,340485
104,9599
136,8010
98,28260
199,11418
1,252171
195,11595
133,335778
4,8052
54,102780
29,11895
144,426563
20,981
0,152599
79,578189
1,9871
6,24469
73,446101
20,10934
4,12143
2,11353
6,5708
45,9282
131,11880
22,9796
117,480042
29,10141
39,13532
0,9663
111,618355
20,75802
55,425505
31,2312
21,209263
48,435129
20,11467
80,145220
160,9591
12,4464
158,457332
183,5491
2,239573
2,862551
32,373569
21,2313
66,9053
177,9044
47,13252
42,16337
22,13474
26,460846
6,33511
125,9824
66,628900
2,10152
23,11077
21,172533
99,12160
21,8849
50,11804
119,465003
77,583689
43,9425
8,318224
36,9966
90,528085
1,1683
28,9703
185,12689
21,1879
87,272878
155,11219
61,2057
5,441282
28,9626
181,9822
26,10651
185,15648
166,34636
8,501
22,429476
133,1492
80,11870
2,209403
128,467
49,12122
198,800510
51,14926
193,11074
140,18937
6,336000
90,174675
110,10122
2,7553
41,520023
2,6471
122,9964
49,435615
8,410718
86,255343
2,11211
46,509585
6,396
85,480857
2,399131
2,10276
134,10188
175,27586
25,602211
36,505423
94,9664
22,203834
32,339396
36,11531
2,465109
13,523172
22,29161
126,12448
85,9453
184,264656
115,450322
5,44982
65,9613
23,38843
49,190847
136,506072
189,10206
176,6037
7,11704
10,385332
4,44629
15,387592
51,333348
22,284564
47,722149
0,119675
81,52015
20,3085
125,1499
76,81250
22,76487
2,2171
26,14979
10,466081
21,82696
21,502682
13,10683
62,390054
33,17332
5,11983
11,286567
90,597890
26,15255
9,9566
22,635910
0,631
107,831405
126,175574
71,522478
20,790142
10,4787
37,5902
140,73456
0,10207
198,9573
2,73937
12,506528
171,16558
1,13025
37,284689
2,10156
79,294652
5,172803
48,424488
153,668461
26,2099
44,759175
45,11560
14,768362
79,10632
18,615677
80,11008
2,13260
20,28978
36,11026
46,11128
155,10403
142,339259
34,8968
130,313106
16,10543
22,396493
0,23830
2,762968
6,236751
89,1939
1,290637
26,5820
116,590995
53,44874
58,577
99,980489
5,38363
36,6933
5,87499
26,17134
6,12498
106,338964
15,68179
85,1439
1,420245
2,800937
0,324807
22,672741
128,74725
82,10911
14,11462
9,14636
20,150117
6,246860
39,5683
23,13156
8,407806
0,323674
96,523777
42,94365
32,9622
22,157544
158,3132
6,332979
20,277547
48,143
150,3063
13,2759
13,4104
2,2925
48,1116
171,2779
196,118957
102,11561
0,407445
23,38579
144,62046
131,669671
47,3093
46,22164
58,10589
20,13596
4,9516
140,34134
87,157841
47,11507
70,11811
21,13092
2,9942
156,889
24,11517
63,156717
34,723419
6,410117
43,9405
13,13090
20,49012
140,15139
16,645710
38,228203
149,178682
6,9787
5,157825
111,487670
26,242310
1,46420
42,3603
198,10909
6,283235
5,244509
21,1909
0,1989
119,61891
21,38073
13,340
65,82390
133,4515
50,11167
6,353571
2,10794
29,11485
5,50837
89,11020
53,13284
6,261
0,311291
13,231576
42,241843
164,877703
6,821
193,22787
8,84287
37,8881
180,1040148
61,721625
165,1406
193,94348
80,11888
49,123105
1,11298
23,22949
6,11093
2,11566
22,10069
77,275601
15,770254
170,10973
90,10547
12,127560
13,11050
106,11929
77,12508
24,340022
68,145197
26,22821
46,7007
58,347866
60,4929
9,106021
181,454294
0,11257
21,535437
133,38543
6,220
0,11086
23,817648
0,14533
2,30197
6,39210
0,250124
147,656663
75,9980
90,739413
36,16938
8,432976
12,9918
42,13121
10,11386
13,328589
49,838484
78,10907
53,13151
21,489929
4,48838
27,10380
3,8975
195,11826
42,3053
36,10885
89,823766
1,11879
1,11569
13,268238
134,10956
20,624808
58,1554
45,10354
6,291984
108,8617
2,773655
20,16553
41,25983
23,11862
191,10423
20,12177
72,526050
14,449459
119,11973
187,672647
13,2359
37,625
20,397
17,10163
126,449406
22,10493
41,11587
2,11302
13,10678
52,319075
71,370567
21,2788
85,8095
36,215830
2,14052
0,226448
32,614930
6,14438
53,13283
29,13595
2,10218
36,516632
5,329981
20,10720
36,41505
67,606117
20,339404
119,567970
6,44129
4,15070
21,11971
53,15906
24,9644
36,807356
126,462883
79,471507
30,567604
26,2086
47,6687
10,526007
33,209451
34,539181
26,2749
180,14239
59,10477
25,22620
183,310135
63,471474
71,400157
134,232572
22,514593
21,9087
10,10155
119,347984
7,13285
77,12763
0,257785
66,831946
6,417812
21,10564
101,245842
109,15301
6,205601
6,522369
111,30061
5,87496
53,15947
82,718444
21,10660
13,290762
5,586461
27,50321
103,9912
42,10012
3,9091
189,254474
20,77875
125,9070
4,326285
26,11258
21,11431
30,11006
26,738652
6,9469
18,668482
32,44147
26,10498
132,11099
50,9592
39,11589
48,591538
0,467909
8,950445
73,480001
134,17379
130,8069
111,408647
46,10413
77,13531
33,3902
0,2259
21,20334
72,10019
2,10806
112,198287
20,611213
110,172386
197,576156
116,421792
125,6589
137,45162
22,13220
150,198
21,242090
60,11509
79,139567
147,469019
79,42194
48,10479
198,302
2,653349
2,82687
58,11293
67,9037
55,10134
82,9103
6,77805
0,10641
6,133694
67,483980
33,16620
0,283227
59,169209
20,7942
86,10497
68,334538
18,8989
5,44113
16,192149
61,11208
12,267192
91,9430
21,4599
169,11548
184,1712
50,11586
65,539649
17,28942
8,489988
42,244566
1,484437
139,536743
101,615666
82,1534
0,9062
138,11425
24,12085
170,9457
13,518452
12,11170
6,13920
46,277558
57,487680
53,23566
97,17336
75,10216
175,271714
128,10692
0,25643
67,13320
2,8780
2,186759
90,10514
21,50725
1,193612
126,3179
190,7249
11,11884
79,7873
89,9777
156,833097
10,152792
42,9406
155,270774
23,554241
6,44835
37,433247
6,9815
22,353979
24,11568
13,412202
29,97434
22,329010
152,11827
169,56715
0,10677
182,530723
58,16991
172,11044
49,11495
0,306745
15,9948
5,5125
10,97614
13,443009
26,497814
0,424277
140,26963
77,6575
20,245906
9,9395
128,467632
2,1792
22,10766
106,544431
42,503125
90,248504
108,13008
124,575776
111,487242
20,58232
17,9638
63,13851
112,606234
21,12919
6,512263
29,10569
14,840882
5,867
105,536437
20,644090
0,6003
10,862965
5,84188
22,509635
38,62837
34,354216
95,433502
47,12245
4,232
138,9978
46,176241
40,704
8,11314
50,10093
36,9022
44,10577
29,11592
47,597433
99,263341
20,11472
13,308084
117,93828
2,526019
21,10860
144,9749
105,470114
20,703451
16,10083
6,25188
148,20312
13,489930
42,75761
6,661914
2,9557
5,418437
1,13567
2,14367
159,70954
12,402298
2,19833
14,13018
158,10762
47,11092
77,10654
53,49953
131,10375
121,743601
2,11520
20,11448
22,58428
34,363126
2,12309
59,70006
2,10406
106,649409
170,651571
6,25364
109,312831
13,2056
0,86835
36,369300
189,429733
193,4597
134,405177
5,474051
63,12088
198,136835
20,7300
6,244772
79,332411
137,22855
49,38541
70,6552
42,11908
126,15400
90,548066
42,16780
6,7863
2,9900
22,11133
5,9445
12,14534
10,14181
42,13122
6,68924
84,11708
79,13291
26,2155
96,39691
36,512025
0,744114
22,267806
28,14207
16,340677
22,10007
150,321751
21,144340
97,146227
16,852448
2,9090
20,1599
76,278774
26,471014
20,523773
32,10535
2,11374
111,487672
23,9969
6,98548
23,9981
20,1257
138,17047
10,8270
2,354861
106,199928
37,403300
42,27327
6,467936
33,352492
98,24831
36,571384
21,9962
143,12138
186,234004
12,21641
155,345915
9,717930
6,10876
2,17927
2,425134
6,9701
174,549559
8,191720
50,63197
49,11542
26,359412
45,317091
17,27429
14,169219
92,485415
20,9716
45,3766
41,609972
32,11891
20,14844
14,50671
95,887
149,34204
131,24056
13,8669
13,82532
112,12665
37,8880
6,9609
22,10552
13,1552
22,257345
23,10172
6,1947
49,354251
20,9794
21,242042
137,13640
0,19542
6,632617
36,740925
0,533444
52,472424
21,1901
50,436274
6,22683
113,16608
89,10740
23,6439
94,11780
6,198185
62,653851
13,575417
134,21755
101,11359
5,227700
22,199534
9,429473
20,11584
198,9558
147,65851
22,334536
95,11426
26,11524
166,11849
179,46528
162,2928
195,9910
100,10829
158,11375
20,4967
154,524369
20,866413
13,18415
194,339103
138,14113
94,72431
36,10576
5,396940
2,10021
43,590706
6,11159
2,11419
198,801335
126,15653
36,605804
17,10344
179,448095
21,805327
53,13683
6,392982
9,603119
91,10029
35,983
106,2768
62,340945
104,23963
10,596161
79,51209
39,9080
35,11837
50,228973
26,9846
32,11286
6,16619
8,23128
18,454467
0,613911
0,4441
54,167810
39,9290
0,192145
6,24226
23,28597
130,11904
22,123109
0,215211
15,51170
43,8974
8,318256
0,508791
76,14008
53,129533
127,12150
115,597922
0,314385
149,325189
8,89708
159,12146
26,49010
12,517088
21,10739
0,14326
20,16270
134,11040
18,35169
77,739993
9,466622
5,12117
12,10523
3,9569
18,662546
4,7452
2,660982
44,12142
8,18570
21,8998
20,20770
6,4012
99,12227
9,277355
106,452522
22,10280
0,10712
21,45658
138,11335
176,993
6,45094
21,17130
20,289727
183,408648
20,11821
2,214030
51,11164
143,1613
100,339547
36,1977
6,9819
21,9410
108,10894
21,3573
65,345923
37,661231
150,11519
25,11787
107,539517
22,89691
32,24804
42,323373
8,14002
21,20178
110,238603
13,11004
97,736073
116,428399
6,27585
40,10186
87,9073
29,654974
83,10197
178,9707
20,253344
9,195590
147,13007
17,254191
181,420808
12,14292
29,11382
43,10540
22,10727
146,22494
0,91745
144,11843
51,508570
125,9651
29,11676
101,11533
0,851
5,9605
6,11393
6,14047
21,45156
184,3110
151,632
1,87436
6,39486
2,12569
16,524247
47,605886
1,13550
47,9280
63,763164
13,41479
41,296065
21,13668
24,10723
75,9423
36,11348
60,11943
180,14248
20,17887
107,323027
106,8053
0,550231
102,13820
23,19724
129,21634
13,534259
60,291356
185,382748
9,292040
23,10067
134,11856
42,24929
18,14136
171,3001
148,798286
154,1847
36,43552
0,413998
80,11176
13,9991
1,17898
125,13486
82,948713
100,384798
88,11352
43,8738
104,57876
117,81390
4,445040
5,6072
134,59468
12,10130
67,2769
10,37414
126,22582
123,550776
48,293767
157,11966
0,11364
21,19255
2,11064
0,638449
35,10212
199,9683
123,50479
13,10115
121,411009
2,13785
0,1833
42,12158
52,653567
24,1013860
198,20246
15,14444
47,945729
6,82684
28,14208
9,449985
108,340103
14,5780
88,15775
198,240916
73,5072
45,18476
170,10304
10,433501
47,323368
6,28580
174,543580
41,26688
57,448776
141,60405
22,890771
108,10873
21,27583
10,11478
20,11610
71,961323
82,9826
22,25239
7,13225
27,15997
130,811
26,9039
0,14976
126,15655
41,16372
119,401200
36,166271
194,363992
109,10351
147,14158
0,523781
118,736069
14,2124
171,10154
22,241258
6,407449
86,3767
22,210947
127,678
2,14013
65,602147
4,8438
20,287
21,11523
79,62630
2,11356
46,445954
154,8197
81,10785
13,695
2,9687
2,76489
20,13401
13,112200
49,11954
140,13465
3,10718
124,25508
0,710356
0,11162
26,410554
127,438689
2,474335
20,11066
167,15613
128,38410
2,10985
6,10868
2,411873
47,567797
25,13509
50,49787
127,14412
2,10471
184,13249
12,601470
146,2687
21,296360
112,199575
6,249688
10,16258
6,278236
58,34769
70,518158
69,245473
13,12560
13,58547
108,13666
0,14553
197,540
90,10133
2,11455
42,16288
33,12545
6,14291
199,11916
59,678512
57,582607
16,505177
76,738646
10,38542
79,10461
108,84194
6,339408
2,419700
0,14811
98,218784
29,209247
32,37931
112,11559
46,399248
190,12889
126,57089
50,159128
48,10687
88,16633
30,11576
21,113947
21,820912
36,82657
29,9490
2,21474
102,1410
197,921636
6,253626
8,490003
127,17057
13,103747
44,168705
26,346808
113,11893
156,587693
22,10984
85,428836
104,59115
143,8860
26,5916
24,9074
11,681887
71,355547
20,531438
95,426618
90,4723
112,347882
40,30890
6,653601
53,13459
21,1809
12,407439
0,446696
12,192136
22,146203
22,10092
172,13198
177,9093
29,11896
10,65760
108,11654
150,256962
21,3784
197,109513
2,9988
10,12877
16,205588
26,17466
9,531503
159,10847
5,400090
169,11597
82,1408
163,608195
78,9266
14,76812
21,84306
162,10013
43,560144
190,71689
112,10176
185,11894
13,13446
80,60803
0,568467
179,9785
17,10513
141,13192
165,16563
6,13416
169,416494
2,309245
55,10724
43,11234
10,480572
17,9102
0,79120
106,1990
8,22074
36,10768
3,500852
190,13253
60,9086
8,42296
20,1641
77,11663
42,11415
29,18892
21,12572
6,2007
20,15566
21,10758
6,11313
193,9415
3,12721
190,15060
47,881164
169,9304
94,3513
2,11041
1,79316
10,10056
155,237756
125,849
9,4909
12,347026
188,9061
42,604578
68,152795
2,15261
5,449756
3,178
2,306943
95,1722
41,43931
75,492336
15,12819
2,513083
79,6723
140,18198
22,65055
0,36834
50,12526
108,65599
90,487083
144,14043
17,9306
37,11165
63,9271
131,10070
4,22527
12,245700
77,256924
68,441183
44,523638
9,180948
33,239566
2,2617
20,15037
69,188538
87,12837
17,14510
171,10878
21,11557
50,150202
20,222899
58,11898
5,505225
2,9611
39,15601
0,426238
29,12268
0,86467
29,9750
2,10710
108,10657
163,11428
73,586592
13,469
2,157360
21,1968
198,11016
57,9989
148,47533
22,42941
84,27850
2,464504
3,19277
6,3293
13,664300
163,63207
55,8850
88,11845
6,10502
23,11630
2,276843
20,934761
97,10173
14,220286
27,637693
1,25018
2,507143
36,11015
4,476
83,28971
1,10906
48,19067
15,9975
20,2565
6,7090
149,21481
103,836009
26,399173
144,1594
102,12120
9,421658
99,43930
20,10478
53,598331
8,566222
13,10317
17,265016
6,527660
2,9267
22,375355
17,8766
186,31967
16,11206
0,26371
51,340270
58,192134
98,15239
2,355008
8,84330
40,830784
191,2669
21,1016121
0,8293
60,6644
45,331962
10,13195
68,991
2,440762
6,375183
10,13250
45,11022
20,13476
21,89008
10,10952
26,442064
20,10297
126,21316
6,271736
183,331446
50,599281
2,578908
137,14011
83,27
117,619592
6,809140
22,9682
6,595671
179,10546
42,459202
20,14177
79,1441
21,3109
48,475132
153,622855
121,15584
100,43935
60,3089
36,429467
20,9058
16,283601
22,27374
79,17689
81,336455
6,250538
43,11484
156,27902
22,126277
8,282297
111,65291
18,21972
0,17612
47,27958
24,8348
119,390061
78,22584
171,117974
160,13497
12,20539
2,244688
20,810171
42,374052
36,11427
0,118289
6,11296
140,28032
9,241254
13,152790
6,26617
6,727293
6,291351
42,5680
36,394830
21,4587
5,1945
0,17483
2,9689
41,22244
29,5971
185,13967
21,1378
4,390584
137,1857
126,422803
42,323262
11,11127
22,204349
0,14924
6,70821
163,11980
198,70577
22,234212
46,10412
184,453278
142,14433
53,16418
148,12105
21,11191
140,57737
127,10396
36,10008
111,56590
2,11890
84,852096
6,300693
14,10685
93,32293
21,320588
21,291328
181,9449
59,13275
97,736074
33,1808
131,601844
20,5968
13,55725
67,13368
20,80038
6,17443
2,242022
11,12914
21,13067
13,309242
46,500922
77,9684
105,332502
5,10531
117,11398
9,294793
48,10165
196,14372
1,301846
2,632856
21,12157
26,455236
36,111440
23,9893
127,11027
12,821881
1,291272
78,78698
84,2897
14,417643
38,457262
193,11702
174,13016
0,60281
81,11058
2,19494
126,413644
44,8011
25,127867
2,13667
98,15762
34,381034
58,9950
29,692
20,14536
2,88042
118,537055
5,33408
0,632322
13,529862
179,489326
122,11692
111,30675
85,9026
61,301372
2,305932
78,449749
198,301608
12,11515
21,276844
42,800497
159,38985
33,429202
2,431072
20,22596
3,14746
107,556901
27,77951
6,9692
38,5693
6,374461
11,13001
21,458344
20,918
3,289720
143,9414
9,10861
148,14728
6,336011
50,306964
65,185789
6,73873
198,14580
40,37719
23,14817
26,8333
42,255798
70,279690
33,3682
47,17532
13,9586
13,375785
93,23367
175,8818
5,2575
2,10118
81,31682
5,14637
157,10748
8,411019
22,606625
9,430354
29,13505
36,12212
45,72477
49,667216
32,13498
14,12767
99,11076
0,114750
6,337960
23,11317
22,11503
8,31225
140,302429
0,408508
5,15393
26,262338
23,9446
122,9067
10,190955
